"","corner","x_grid","y_grid","latitude","longitude"
"376","x83y200",83,200,71.9280702395588,-160.916738652963
"377","x83y201",83,201,72.0253947862587,-160.260287447493
"378","x83y202",83,202,72.120395973743,-159.596660635568
"379","x83y203",83,203,72.2130336671379,-158.925920876157
"380","x83y204",83,204,72.3032679132564,-158.248139975861
"381","x83y205",83,205,72.3910589996984,-157.56339913814
"382","x83y206",83,206,72.4763675162053,-156.871789193931
"383","x83y207",83,207,72.5591544181476,-156.173410811298
"384","x83y208",83,208,72.6393810920071,-155.468374681681
"385","x83y209",83,209,72.7170094226917,-154.75680168038
"386","x83y210",83,210,72.7920018624984,-154.038822998859
"387","x83y211",83,211,72.8643215015198,-153.314580246561
"388","x83y212",83,212,72.9339321392666,-152.584225519973
"389","x83y213",83,213,73.0007983572573,-151.84792143677
"390","x83y214",83,214,73.0648855923068,-151.105841133049
"391","x83y215",83,215,73.1261602102244,-150.35816822175
"392","x84y193",84,193,71.3789472858926,-165.662833695734
"393","x84y194",84,194,71.4926669539018,-165.053397080699
"394","x84y195",84,195,71.6043365854259,-164.436365364896
"395","x84y196",84,196,71.713915217254,-163.811741469194
"396","x84y197",84,197,71.8213616924325,-163.179535604706
"397","x84y198",84,198,71.9266347027575,-162.539765616151
"398","x84y199",84,199,72.0296928340154,-161.892457321928
"399","x84y200",84,200,72.1304946139839,-161.237644848958
"400","x84y201",84,201,72.228998563189,-160.575370960286
"401","x84y202",84,202,72.3251632483988,-159.905687373257
"402","x84y203",84,203,72.4189473388163,-159.228655065987
"403","x84y204",84,204,72.5103096649159,-158.544344569767
"404","x84y205",84,205,72.5992092798462,-157.852836244883
"405","x84y206",84,206,72.685605523302,-157.154220537353
"406","x84y207",84,207,72.7694580877455,-156.448598213935
"407","x84y208",84,208,72.8507270868352,-155.736080572778
"408","x84y209",84,209,72.9293731258938,-155.016789627072
"409","x84y210",84,210,73.0053573742276,-154.29085825903
"410","x84y211",84,211,73.0786416390806,-153.558430341635
"411","x84y212",84,212,73.1491884409863,-152.819660825597
"412","x84y213",84,213,73.2169610902534,-152.074715789109
"413","x84y214",84,214,73.2819237643019,-151.32377244812
"414","x84y215",84,215,73.3440415855395,-150.567019124992
"415","x85y193",85,193,71.572149734586,-166.025750226481
"416","x85y194",85,194,71.6871505552905,-165.412058156636
"417","x85y195",85,195,71.8000934474861,-164.790550821904
"418","x85y196",85,196,71.9109364170341,-164.161227024204
"419","x85y197",85,197,72.0196372430206,-163.524093078545
"420","x85y198",85,198,72.1261535211125,-162.87916318315
"421","x85y199",85,199,72.2304427098509,-162.226459787089
"422","x85y200",85,200,72.3324621799074,-161.566013953363
"423","x85y201",85,201,72.4321692663033,-160.89786571529
"424","x85y202",85,202,72.5295213235858,-160.222064423839
"425","x85y203",85,203,72.6244757839239,-159.538669083468
"426","x85y204",85,204,72.7169902180786,-158.847748673892
"427","x85y205",85,205,72.8070223991719,-158.149382455072
"428","x85y206",85,206,72.8945303691584,-157.443660252647
"429","x85y207",85,207,72.9794725078833,-156.730682720974
"430","x85y208",85,208,73.0618076045791,-156.010561580827
"431","x85y209",85,209,73.1414949316321,-155.28341982886
"432","x85y210",85,210,73.2184943204212,-154.549391915876
"433","x85y211",85,211,73.2927662390073,-153.808623891031
"434","x85y212",85,212,73.3642718714201,-153.06127350912
"435","x85y213",85,213,73.4329731982683,-152.30751029823
"436","x85y214",85,214,73.4988330783696,-151.547515585179
"437","x85y215",85,215,73.5618153310734,-150.781482476326
"438","x86y193",86,193,71.7647107052846,-166.396474810399
